sample_barcode,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,latent_20,latent_21,latent_22,latent_23,latent_24,latent_25,latent_26,latent_27,latent_28,latent_29,latent_30,latent_31,latent_32
TCGA-EY-A1GK-01A-11R-A13S-07,0.0,2.3228867,0.0,0.93865055,1.6778773,0.0,0.43814266,0.8666339,0.0,1.031499,0.0,1.341301,0.874058,3.951589,1.5519941,0.0,0.0,0.0,0.0,10.581785,0.0,0.74893725,3.1154153,6.923809,5.1487107,3.7430773,0.0,7.4441533,0.0,0.0,1.3899937,2.8240323
TCGA-FI-A2CX-01A-11R-A17B-07,0.0,0.0,0.0,0.0,1.0679439,0.0,15.868632,0.0,0.0,12.058365,1.2831556,1.0176723,14.184253,4.6847973,0.0,9.482911,0.0,0.0,0.0,12.245634,10.036647,6.163071,9.916079,11.733177,6.938531,0.91397184,0.0,0.0,1.7103555,10.933701,0.5352863,0.0
TCGA-AX-A3G3-01A-11R-A213-07,6.5613184,0.0,0.6139766,0.0,0.5861203,5.568467,4.4628277,1.4746456,4.063547,8.297401,0.8656237,0.0,4.666227,3.3516815,0.0,7.089855,0.0,0.0,0.0,0.0,4.5793357,0.23736393,4.549279,0.0,1.4383339,0.0,0.0,0.0,7.15004,3.958538,0.0,0.0
TCGA-A5-A0GM-01A-11R-A040-07,0.0,2.1504405,1.2991861,3.6988676,0.7284354,0.0,0.0,3.1352615,1.0011961,0.0,1.4250243,4.1044517,0.0,0.0,0.25362656,0.2591009,1.3911738,3.0371864,0.0,0.0,0.0,0.0,0.0,4.0055304,1.0550706,2.0351217,0.0,1.8187449,0.0,0.6584587,3.4410396,2.6823807
TCGA-BG-A0MS-01A-11R-A104-07,0.0,7.2937245,0.8835258,6.231932,3.2825022,1.0480644,0.0,4.5417156,3.8709593,0.11600028,3.718377,2.200626,0.5316611,0.0,0.0,1.256671,2.745545,0.16108966,0.0,0.078679755,0.0,0.0,0.0,3.1525693,1.9502853,3.807454,0.0,5.975978,0.0,2.6518004,6.389019,2.9513028
TCGA-B5-A0KB-01B-11R-A14D-07,3.9964573,0.96287507,0.0,0.88844883,2.0348063,0.0,4.2870545,0.0,0.0,9.39432,3.8132086,0.0,4.6440134,4.0600333,3.726165,0.0,0.8625743,0.0,0.0,3.651391,0.0,0.0,2.1725483,0.0,4.83103,0.0,0.0,3.5119956,1.0741332,0.0,0.0,2.6173859
TCGA-BG-A0M8-01A-12R-A104-07,0.0,3.2309134,0.0,0.0,2.23558,4.351304,1.9443403,4.1227465,0.0,7.1939116,0.0,2.6615028,3.3726966,2.0807872,0.0,3.5929513,0.0,0.0,0.0,4.256536,0.0,0.024420626,0.59220755,14.504828,1.6432358,0.0,6.112516,0.0,2.8227887,3.118546,0.0,0.90256345
TCGA-AP-A05D-01A-11R-A00V-07,6.55926,0.40393418,1.4422528,9.078596,1.8613788,10.879119,8.583601,0.0,5.1777515,8.057686,3.9416747,4.357076,0.0,0.0,0.11494374,6.9672546,0.0,3.382142,1.5548224,0.0,0.0,0.0,0.0,0.5886501,0.12750661,0.0,0.9204381,0.0,10.776019,1.2687962,0.0,1.2132645
TCGA-AX-A2HF-01A-11R-A17B-07,16.93852,0.0,10.52827,10.334193,0.0,1.191747,7.7192426,0.0,6.6612415,4.190881,0.0,0.0,0.0,0.93248963,0.0,0.0,4.3077,7.4334164,0.28580177,0.0,5.4981823,0.20906919,5.914948,0.0,0.0,1.1424398,0.0,0.0,5.4633546,4.627886,1.210502,0.0
TCGA-AX-A2HD-01A-21R-A17B-07,5.1566896,7.4411135,3.1306918,10.523954,0.0,5.8981943,7.2251925,0.0,0.0,3.6503346,5.512623,2.797336,1.3217523,7.139179,8.654384,0.0,5.661085,0.0,0.0,5.72633,0.0,0.01958976,0.0,0.0,0.0,2.3014913,0.0,0.0,0.0,0.0,0.0,3.8744485
TCGA-BG-A0YU-01A-21R-A10J-07,0.0,1.532144,0.0,4.9278893,1.7497056,0.0,0.0,3.6472883,0.0,0.0,0.0,3.0914502,0.0,0.0,3.2450492,0.0,3.6442766,6.313132,0.0,9.136707,0.0,0.8153126,4.6350427,4.8391123,2.3110228,4.9076915,2.9278512,14.205977,0.0,0.0,5.3812537,3.9925413
TCGA-D1-A102-01A-11R-A10J-07,0.0,9.401355,3.8033154,6.8229127,0.0,0.0,0.0,2.5303664,2.0500596,3.012033,1.6223103,2.0747967,2.7145326,0.0,0.0,0.0,5.53609,0.0,0.0,0.0,0.9711402,0.0,0.6121552,5.397353,1.87508,4.0697904,0.0,4.970373,0.0,3.3108554,10.013639,0.0
TCGA-AP-A3K1-01A-11R-A213-07,0.5148853,0.0,2.2117941,0.0,0.0,7.786086,0.612008,4.546216,4.6636953,0.0,0.0,0.0,0.0,0.44263327,1.974681,4.46346,0.0,2.3246195,2.3086827,0.0,0.0,10.201346,0.2562421,0.0,0.0,2.4864938,0.4311119,0.0,0.0,0.0,0.07562459,1.8403027
TCGA-B5-A0JU-01B-11R-A14D-07,0.0,11.867279,0.0,0.1624176,1.2559999,1.9815415,2.7496986,1.0287738,7.3462315,0.0,7.8359075,7.8230042,0.0,0.0,6.9596963,0.0,0.0,1.2129087,2.0569706,0.75943774,0.0,1.0773841,0.0,1.8964667,3.0616665,5.588796,0.0,0.0,0.0,0.0,9.193254,3.6432195
TCGA-FI-A2EX-01A-11R-A17B-07,7.4833255,0.0,4.1873264,0.0,3.418099,5.9020915,4.7607527,0.0,4.7676663,0.41607243,0.0,0.0,0.5666594,6.876835,0.9447055,3.5620546,0.0,0.0,0.6744694,0.0,0.0,13.205676,1.4169959,0.0,0.0,0.0,3.164014,0.0,7.7032886,0.0,0.0,0.62854195
TCGA-AP-A05P-01A-11R-A16W-07,3.038799,4.2956433,0.0,7.470933,0.78977334,7.895549,0.0,7.656709,0.6825461,0.0,0.0,0.0,0.0,3.7244751,0.0,4.843113,9.57158,3.7697418,0.0,2.3216777,0.0,0.17802206,3.7480223,1.5567839,0.0,7.5155544,5.1601253,2.1654034,0.0,0.0,7.568097,3.700112
TCGA-AP-A1DM-01A-21R-A137-07,0.0,7.470112,0.0,0.4519518,0.54688317,5.8313665,1.426695,0.0,0.27007672,0.0,0.0,4.9024644,0.0,0.0,1.7735208,0.0,0.0,0.0,0.0,0.3564489,0.0,0.0,0.0,4.7086887,0.61860806,8.333135,3.228796,0.0,0.0,0.0,0.0,5.0386233
TCGA-AX-A05Y-01A-11R-A00V-07,0.0,4.7281938,1.5081903,14.829186,0.0,0.0,0.6233994,0.0,0.0,4.106985,6.495689,10.2214985,0.0,0.0,12.282584,0.0,3.3170824,4.0683084,0.0,2.5044737,1.0281296,0.0,0.0,0.0,0.0,0.0,0.0,0.8465297,3.393697,0.0,0.0,0.1633688
TCGA-AP-A1DH-01A-31R-A137-07,0.0,2.9224598,0.0,0.0,0.33215976,3.3109474,5.6603727,0.0,0.0,0.0,5.5071907,4.9280257,0.0,0.0,4.2824492,2.0154529,0.0,0.0,3.4091055,3.475289,0.0,2.0793386,0.0,9.556004,7.3692,4.6530595,0.0,0.0,0.0,0.0,0.19005981,2.82675
TCGA-D1-A0ZQ-01A-11R-A118-07,0.0,8.471635,0.0,0.0,0.7567884,0.5037676,0.0,1.7028594,0.0,1.6095511,0.0,0.48454034,1.1878903,1.5376608,5.5655804,0.0,3.3341854,0.5398004,0.0,5.926054,0.0,0.0,7.760004,7.8448744,2.5571904,5.3320327,5.7666492,1.3457236,0.0,0.0,3.3311589,2.6796756
TCGA-BG-A0MC-01A-21R-A040-07,0.0,0.0,0.0,4.1025496,6.2595143,0.0,0.0,5.2427406,0.0,1.7033793,0.0,4.0775094,0.0,1.9568033,0.0,7.2633862,1.9583457,3.785815,0.0,4.592638,0.0,0.3788097,0.0,6.5873303,0.0,0.63908774,3.8038168,14.083223,3.6335397,5.9596157,0.0,2.8933048
TCGA-D1-A16D-01A-11R-A12I-07,0.0,3.7958872,0.0,0.7794005,10.110312,1.2628356,0.0,8.224465,4.7026005,2.372334,3.1448524,0.0,3.1826403,0.37061802,0.0,3.0143342,2.0589335,0.0,0.0,1.6233482,0.0,0.027024873,0.0,2.9783423,1.0122364,0.0,3.0303853,7.6747327,0.39082953,4.0596676,0.78153384,8.706334
TCGA-AJ-A3EJ-01A-11R-A19W-07,7.9374905,1.2605234,4.25306,4.056215,0.0,12.812923,0.27910966,4.426603,2.7912169,1.6875552,0.16505828,0.0,0.0,9.339813,0.9500271,4.260939,3.5659547,0.0,2.2561069,0.0,3.1616457,0.0,8.82605,0.0,8.382237,0.47286782,0.0,0.19945559,0.47361225,0.0,2.7359793,4.8418074
TCGA-DI-A2QU-01A-11R-A18M-07,0.0,0.31951052,0.0,0.0,0.0,0.9108531,6.669348,3.3030853,0.0,7.3475094,0.0,3.4491787,0.0,0.0,10.9675,0.0,0.0,7.579568,0.0,0.0,5.7966795,4.0940123,4.04728,2.9688613,2.5775447,0.0,1.0116484,0.0,4.637394,0.0,0.30088508,0.0
TCGA-EO-A22Y-01A-11R-A180-07,0.123264045,2.7958632,0.0,9.306129,0.0,1.3741063,0.0,4.296577,0.0,0.6703865,3.2993133,0.0,0.0,1.6079865,9.670472,0.0,5.548842,3.557119,0.0,3.0234606,1.5669721,0.0,2.330311,2.2862256,6.515964,0.0,0.0,9.26199,0.0,0.0,5.7509584,3.439034
TCGA-B5-A1MX-01A-11R-A144-07,0.0,0.7383356,0.0,0.0,2.0830941,0.0,4.69501,0.0,0.0,2.3803282,2.3372927,4.808951,0.043442406,0.034344576,2.8525376,0.0,0.0,0.0,0.0,4.8667746,0.0,0.098163106,0.0,4.713032,5.3616714,0.16987967,0.0,0.05727172,1.2214957,0.0,0.7376166,2.3065352
TCGA-AX-A0IU-01A-11R-A16W-07,9.751239,0.0,0.0,2.3766391,3.0827131,0.19321758,4.013452,0.0,0.0,2.3648717,0.0,1.8055096,0.0,2.134499,0.0,3.543632,5.206095,0.48879558,0.0,3.9719515,0.0,9.418793,0.0,0.0,0.0,0.0,7.5655227,0.0,7.3779798,1.7087749,0.0,0.0
TCGA-EY-A1GH-01A-11R-A13S-07,2.5973518,1.0801262,0.0,0.33226436,7.475105,0.0,0.0,1.7059143,2.5230966,0.0,5.9567475,3.5697823,1.8828559,0.0,0.48554453,0.0,2.370209,1.3881941,1.0316263,9.64156,0.0,4.19052,0.0,0.0,0.0,2.6928556,0.0,5.5757275,0.0,0.0,6.9884453,6.5685973
TCGA-AX-A1CC-01A-11R-A137-07,0.27753875,1.2023933,5.688546,2.0394926,0.0,8.89119,3.47569,0.0,0.0,10.022722,0.0,0.0,7.2693043,8.055951,0.0,0.0,10.803624,0.0,0.0,0.0,0.4546154,0.0,10.220131,5.555398,0.0,0.0,8.2357235,0.0,0.80427665,2.4109259,0.0,2.016888
TCGA-AX-A1CK-01A-11R-A137-07,0.0,3.967394,0.0,0.27538723,0.0,0.0,0.0,6.703984,0.6808452,0.0,0.0,5.0446434,0.0,0.0,6.265343,0.0,0.0,9.007618,0.0,0.0,0.38528174,3.1316643,0.15321085,5.1595955,3.3203912,7.0639267,0.0,0.0,0.0,0.0,7.060334,0.0
TCGA-E6-A1M0-01A-11R-A144-07,0.0,0.0,1.8006276,1.7712691,0.0,0.0,8.968971,0.0,0.0,0.0,5.424548,3.679707,0.0,0.0,1.1174595,0.3922212,0.77452385,2.300475,2.002246,2.3654833,2.262828,0.0,2.7139223,2.4125466,2.5692902,3.1867466,0.0,0.0,0.0,0.0,9.512161,1.8473814
TCGA-D1-A3DA-01A-12R-A213-07,9.949812,5.638628,0.3143078,4.175011,10.581165,11.813689,0.0,7.295278,8.865756,0.0,1.032155,0.0,0.0,8.636129,0.3353438,2.9662576,2.4727283,1.5914081,4.516492,2.2923741,0.0,0.3618421,6.1956725,0.0,9.608464,7.203457,0.0,2.5929737,0.0,0.0,4.4197936,8.929252
TCGA-D1-A17L-01A-11R-A12I-07,0.0,3.0051148,0.0,0.93417925,7.04442,0.0,0.0,8.554553,0.0,8.88757,0.34243706,7.567243,0.0,0.0,3.162059,0.9539925,0.0,2.9340036,0.0,10.8672285,0.0,3.15843,0.0,6.935523,0.0,0.0,4.727015,1.0133538,2.3600354,0.5157766,0.0,0.0
TCGA-B5-A3FH-01A-11R-A19W-07,0.4874518,4.2825103,0.0,0.5271061,4.8319526,0.0,0.0,5.302027,2.9355135,5.308069,10.4447975,1.167587,1.4755491,0.0,8.23688,0.0,0.0,0.38494515,2.2324383,4.752965,0.0,0.0,0.0,4.146579,13.465208,0.0,0.0,10.237641,0.0,0.0,7.955762,11.102567
TCGA-SJ-A6ZJ-01A-12R-A34R-07,0.0,0.19070292,0.0,9.323392,0.0,0.0,0.0,5.4932413,0.0,0.0,5.000294,2.5590196,0.0,0.0,0.98439705,5.6337442,4.4928713,5.846649,0.6738697,2.0013864,4.8572197,0.0,0.0,3.690936,1.8426701,2.447968,0.0,8.263058,0.0,0.0,6.632839,0.0
TCGA-BS-A0UA-01A-11R-A118-07,0.0,4.5019717,0.0,4.297384,2.9327796,0.06986451,0.0,1.3286256,0.0,3.9774106,0.0,3.5488238,1.6464078,5.380396,0.0,1.8349293,1.2283916,0.0,0.0,8.384237,0.0,0.0,1.4569752,10.717188,4.70585,1.6375866,2.403559,7.8992934,0.7508937,0.0,0.0,5.843809
TCGA-A5-A0G9-01A-11R-A040-07,1.3265903,9.021002,0.0,12.758344,4.0347996,3.9268098,0.0,4.158243,0.0,6.073202,3.8219538,5.998168,0.0,2.5750365,3.61785,2.8179162,0.69023925,2.9549663,0.0,4.3240366,0.38403234,0.0,0.0,3.9479854,5.458717,1.588258,0.0,5.0527935,2.0930176,0.0,0.15333411,0.40469348
TCGA-A5-AB3J-01A-11R-A40A-07,0.0,13.554309,1.417989,0.3408345,0.0,5.010921,0.0,6.9611053,0.0,5.4312606,0.0,0.0,5.6029825,3.363026,0.04688248,0.0,6.5598464,0.0,0.0,0.95296353,1.6713152,0.0,9.616835,13.948304,4.4991984,2.708405,6.6486797,3.3816216,0.0,4.0116673,6.193516,0.0
TCGA-AX-A1CP-01A-11R-A137-07,8.643911,0.3980705,0.33455008,5.091956,0.5795851,1.269696,0.0,5.3479805,0.6264412,5.773531,0.5003505,0.0,0.0,2.235094,3.7896926,0.51062256,9.135783,1.5410963,0.0,0.0,1.9779147,0.0,4.813682,0.0,1.4055207,0.0,0.10343424,8.067001,0.027160294,0.52792597,2.3997977,2.0593574
TCGA-AP-A0LF-01A-11R-A118-07,0.0,0.0,0.0,0.0,3.091604,0.0,7.832898,6.361622,1.6706402,3.0786016,0.1721023,0.0,4.126127,0.0,0.0,6.415746,0.0,0.0,0.6882884,0.49487215,2.3544397,14.116268,0.0,7.7634797,6.062448,0.0,0.0,0.0,5.3822374,2.99849,0.0,0.0
TCGA-E6-A1LZ-01A-11R-A144-07,1.3030177,0.0,1.7916642,0.0,8.894578,1.6508881,1.1293925,3.9382057,4.8206415,0.5208224,0.0,0.0,1.6044155,7.5281496,0.3285917,4.9678407,0.0,0.0,1.1024901,0.0,5.4366426,12.121564,1.8878242,0.0,2.4613414,3.5205727,0.0,0.0,7.205007,2.483413,0.0,0.0
TCGA-BS-A0UL-01A-11R-A109-07,0.0,4.0147595,0.0,0.0,0.68880725,2.9044805,0.0,1.1495256,0.0,6.209642,0.0,0.0,6.4479814,4.3320208,0.0,0.0,4.207149,0.0,0.0,3.2887425,0.0,0.0,4.7138705,11.360909,0.42128295,0.0,7.7501674,1.2345371,0.3302784,1.3418105,0.0,3.7992678
TCGA-BK-A26L-01A-11R-A277-07,8.875828,0.0,5.884918,0.0,0.0,2.4517293,3.265781,0.0,7.4960766,0.31894398,0.0,0.0,8.965638,0.0,0.0,0.0,6.720357,0.0,0.0,0.0,0.0,2.0657837,15.097318,0.0,0.0,0.0,0.94764155,0.0,0.0,1.7001433,7.338926,2.5989037
TCGA-AX-A3G7-01A-12R-A213-07,4.453009,0.65664774,0.0,0.0,5.6330266,1.8294173,0.0,6.218847,5.0095387,1.2688694,0.44413245,0.0,1.1713308,2.2296088,0.0,4.092777,0.0,0.07532629,0.0,0.0,4.0128584,0.0,5.22693,0.0,6.9955144,0.6236901,0.0,4.239903,5.4619403,3.6925964,0.0,0.0
TCGA-EO-A3KW-01A-11R-A22K-07,9.691067,0.2296854,0.0,0.0,7.915524,1.7745243,0.81177986,3.7462957,7.954623,3.0793586,3.7532954,0.0,2.2541032,0.6976808,0.477081,3.0958252,0.0,0.0,2.1690543,2.115363,1.8051726,0.43814597,4.619388,0.0,5.9264255,0.0,0.0,0.0,3.121807,0.0,0.22486925,0.0
TCGA-D1-A16J-01A-11R-A12I-07,0.0,0.31620145,4.982779,4.2775383,9.071285,0.0,7.2644506,0.0,0.12233746,7.570188,0.0,10.195439,7.593151,5.3502107,0.0,0.0,0.3700782,0.0,0.0,0.49269813,0.0,0.0,0.0,3.0946147,0.0,0.0,3.8875103,0.9188091,13.283228,7.019541,0.0,3.5239775
TCGA-FI-A2D0-01A-11R-A17B-07,1.2739601,4.574523,2.872181,1.2617993,0.41194755,6.525784,3.201587,0.0,5.1446733,0.0,3.5752218,0.0,2.7742312,3.019999,3.5031843,0.0,2.9453208,0.0,0.07390743,0.0,0.0,4.451485,0.0,0.0,0.0,1.7934444,0.0,0.0,0.0,0.0,0.93617487,7.8622484
TCGA-DI-A1BU-01A-11R-A137-07,0.0,0.0,0.0,2.062717,0.0,3.8977761,3.5111575,0.0,0.0,0.0,0.0,0.078163385,0.0,5.4460483,0.0,4.895105,2.4919298,0.0,1.4500675,5.6591682,0.29633188,0.46051207,2.7988834,0.9102144,0.7503652,9.15908,1.0811352,0.0,0.0,0.0,0.92422485,2.920043
TCGA-AX-A3G4-01A-11R-A213-07,0.0,0.033677854,0.0,0.0,0.0,3.9063783,0.0,2.4845955,0.0,0.5313817,0.0,0.0,0.0,1.7921629,7.791808,0.47106075,3.3279557,1.666606,0.0,0.19089966,2.9288967,0.0,6.720177,3.5832498,1.9456522,0.0,2.4715488,0.0,0.0,0.0,2.1228368,0.0
TCGA-AJ-A2QM-01A-11R-A18M-07,10.306627,6.408782,8.377379,2.205831,0.0,6.1759863,0.0,3.2652805,8.78508,5.222309,0.0,0.0,0.0,4.3673306,8.857775,0.0,2.7838275,0.0,0.03982144,0.0,4.5587177,0.19167733,3.129873,0.0,2.498835,0.0,0.0,0.0,0.23361525,0.0,0.0,0.0
TCGA-D1-A160-01A-11R-A118-07,0.0,7.9681516,0.0,0.0,5.900033,4.745452,2.790411,3.286914,0.0,0.85690737,0.43736607,2.5318327,1.2517773,1.8050989,2.464239,1.0960104,0.0,0.0,0.0,6.957709,0.0,3.4626894,0.0,6.275856,3.355115,5.5819864,1.3672363,0.0,0.058680005,0.0,0.0,1.1897352
TCGA-D1-A0ZN-01A-11R-A118-07,0.0,13.601515,1.8031166,1.0192161,1.1023952,2.5785174,0.0,4.387809,3.1952734,1.0148637,0.0,2.264577,4.664151,0.0,0.0,0.0,4.5639334,0.0,0.0,0.0,0.0,0.0,2.972699,7.4458475,1.9382567,5.923275,3.9646816,2.6848319,0.0,3.6550686,7.4817424,4.0434895
TCGA-B5-A11Y-01A-21R-A10J-07,0.86000216,5.8684764,0.0,0.84815097,8.514941,1.3371977,0.0,4.9132977,1.921625,8.325726,4.894774,1.7357507,7.125352,2.6336927,0.0,1.8182713,0.57253885,0.0,0.0,5.587064,0.0,0.0,0.0,3.029448,1.5925869,0.0,0.9957915,3.4333901,0.63370854,3.3431537,0.0,3.9607606
TCGA-D1-A17N-01A-11R-A12I-07,0.0,3.3352726,0.8742955,10.093368,0.0,0.0,0.0,4.6786685,0.0,5.8528595,0.0,7.2162304,0.0,0.0,0.0,4.6630063,5.702729,4.156917,0.0,0.08246823,1.0174674,0.0,0.0,9.484809,0.0,0.0,3.6935132,5.040572,0.4858353,6.4223604,1.2881532,0.0
TCGA-B5-A1MS-01B-11R-A22K-07,13.209477,0.0,2.92707,0.045545295,3.5343978,1.6448476,0.0,5.0494614,6.382558,0.0,0.0,0.0,0.0,1.4059098,0.0,0.0,8.179202,2.4798124,0.0,0.0,3.3117237,3.15098,6.2502685,0.0,0.0,1.772306,3.660541,0.0,3.6994255,2.8521814,0.0,0.0
TCGA-B5-A0JX-01A-21R-A14M-07,1.9864155,2.700134,0.0,7.036207,1.9373404,1.2126249,0.25689536,0.94214195,0.0,3.55596,6.543898,0.0,3.2300315,3.443768,0.0,3.1430206,5.0886602,0.0,0.0,2.964107,0.0,0.0,0.0,1.4240142,0.0,0.0,0.0,6.0792084,0.0,1.5852898,1.975586,3.5717885
TCGA-AJ-A2QO-01A-11R-A32Y-07,0.0,0.0,0.0,2.5577724,7.061348,0.0,1.9278821,0.0,0.0,0.0,5.107148,4.425389,0.0,5.0789332,0.37958857,2.949183,0.0,0.0,6.0652347,3.8234382,0.0,0.0,0.0,0.0,7.3595057,3.480721,0.0,6.40404,5.342855,0.0,0.0,9.941129
TCGA-K6-A3WQ-01A-11R-A22K-07,11.850033,0.0,5.973257,1.2285067,0.0,7.346028,0.0,7.7238894,5.840893,1.9503762,0.0,0.0,0.0,2.7786753,0.5285539,2.207055,3.399252,3.8208473,0.0,0.0,6.530835,0.39492202,4.7024913,0.0,0.0,0.0,0.5954964,0.0,4.1351967,1.8800912,0.0,0.0
TCGA-A5-A0GV-01A-31R-A16W-07,2.950831,8.66277,0.0,4.1327763,5.802426,6.2247095,0.0,10.675889,7.5027156,0.0,0.1950804,0.0,0.0,0.0,3.5526917,0.0,0.0,7.5532203,0.0,0.0,0.0,1.6357025,0.3273394,0.0,6.410892,7.216255,0.0,1.3200028,0.0,0.0,5.6926208,1.0195072
TCGA-EY-A1GU-01A-11R-A13S-07,3.8781695,14.61467,0.0,6.2666306,9.930005,7.8989425,0.0,5.55076,5.368228,4.5476856,1.7503536,0.9452966,3.4044385,6.0161905,2.7060235,0.0,3.6786287,0.0,0.0,6.950836,0.0,2.5680733,0.0,0.0,0.7991763,4.346367,3.1907623,0.46809214,0.0,0.0,0.47985572,4.9229193
TCGA-EO-A22U-01A-11R-A180-07,0.0,0.5505555,3.6581209,0.0,0.0,0.0,9.102212,0.0,2.7461736,0.0,5.6634088,3.2986808,0.68641955,0.0,3.6273034,0.0,0.0,0.0,3.7731917,0.0,2.1719925,1.0562845,0.0,3.536893,8.811302,4.349667,0.0,0.0,0.0,0.0,6.5081315,0.0
TCGA-AP-A0LM-01A-11R-A118-07,0.0,0.95084804,0.0,0.0,0.0,8.146585,1.3899277,3.4567811,0.0,0.59579366,0.0,0.0,3.344322,2.7692118,0.0,5.351984,0.3698392,0.0,0.0,0.78567016,0.0,0.0,3.8855014,12.428605,2.8912864,0.0,4.943171,0.0,0.0,0.67828727,0.03821767,4.442959
TCGA-AJ-A3EM-01A-11R-A213-07,6.0651197,0.0,0.0,0.0,0.0,7.6018004,5.121216,0.0,0.0,0.0,0.0,0.0,0.0,1.5728757,12.531773,0.0,0.0,5.2395234,7.065014,0.20845981,0.8374516,0.8567754,9.612833,0.0,7.13845,0.0,1.256543,0.0,2.0081778,0.0,0.014208086,1.2966722
TCGA-B5-A0K9-01A-21R-A104-07,0.0,8.109741,0.0,0.40609908,8.263875,4.7658153,0.85397613,0.0,1.6935732,1.9111186,1.5157793,0.39896607,3.6779823,7.846861,4.0542,0.0,0.0,0.0,0.9467847,3.156218,0.0,0.13031453,0.0,0.11774526,5.29594,3.938863,0.0,0.0,3.3452463,0.0,0.0,1.4210252
TCGA-AP-A0LP-01A-12R-A104-07,3.1640275,0.10801975,0.0,6.367428,6.109517,0.0,0.0,6.1769977,0.0,4.3254213,2.7848632,3.04076,0.0,0.0,0.0,4.600484,1.716954,2.6342828,0.0,4.2317743,2.4075978,1.5737317,0.0,0.0,0.0,0.0,0.0,8.698407,2.8536777,2.9016068,0.0,0.0
TCGA-D1-A17H-01A-11R-A12I-07,0.0,4.695975,0.0,0.0,5.7806215,4.88716,0.89163494,0.0,0.0,3.7359464,0.0,4.685347,3.9737823,2.2880642,0.5509112,0.0,1.960599,0.0,0.0,4.2398005,0.0,0.0,0.0,6.7058506,0.3006264,0.0,7.803082,0.0,3.931026,0.0,0.0,8.770719
TCGA-B5-A1MR-01A-31R-A14D-07,0.0,0.0,4.333382,0.0,0.0,0.9294483,12.742426,0.0,0.0,8.204307,0.0,0.0,7.9062624,9.297433,0.0,4.6049433,0.63008785,0.0,0.0,5.353016,3.9207056,5.8896494,4.3419385,7.479561,0.24211723,0.0,0.0,0.0,0.32125765,4.0255485,0.0,0.0
TCGA-AX-A3GI-01A-11R-A213-07,18.350351,0.0,0.0,0.0,6.055364,0.0,4.7122383,0.0,5.7562637,1.5311905,0.0,0.0,0.0,0.0,5.8500247,0.0,0.0,0.15088335,6.190174,5.2430735,5.27518,4.4008236,6.3787055,0.0,0.47736037,0.0,0.0,0.0,6.4165974,0.0,0.0,0.0
TCGA-QS-A5YQ-01A-11R-A31O-07,0.0,0.60307646,0.0,6.9273877,0.7891882,0.0,0.0,6.5995464,0.0,2.807537,7.6932383,3.184279,0.0,0.0,0.0,7.1747313,1.9798098,2.5275352,0.0,6.413555,7.7632875,0.0,0.0,3.9822242,1.1659334,0.0,0.0,8.952094,0.0,1.6364396,4.412689,0.0
TCGA-AP-A1E3-01A-11R-A137-07,0.0,0.0,3.535725,0.0,0.0,3.9960432,0.39207008,0.5515638,0.0,0.0,0.0,0.0,0.0,0.0,3.0470593,0.8725091,0.47695428,3.020769,0.0,0.0,0.0,0.0,3.7775078,10.618996,6.0806227,0.5178987,2.4215863,0.0,0.0,0.0,5.4563146,8.281816
TCGA-EY-A3L3-01A-11R-A22K-07,14.193339,0.0,2.0592797,4.4119124,0.0,3.0801668,1.7893139,0.036884412,0.0,0.0,0.0,0.0,0.0,3.8611546,3.8528895,0.0562665,5.29731,6.6472297,5.496253,1.6061277,6.657919,2.6769254,8.18714,0.0,0.0,5.102836,0.0,0.0,2.2510123,0.0,1.1913493,0.0
TCGA-D1-A16S-01A-11R-A12I-07,6.3185863,0.0,4.5241857,1.8496387,0.0,1.0283316,0.0,3.5762205,0.88344806,0.33995724,0.0,0.0,0.0,0.23322761,0.0,2.7857504,4.664281,2.6761734,0.0,0.0,2.755796,2.7930098,0.0,0.0,0.0,0.0,6.47249,0.0,6.296519,4.05544,0.0,0.0
TCGA-D1-A17F-01A-11R-A12I-07,0.0,1.0868852,0.0,2.4360864,6.9169617,0.0,0.0,7.8141904,0.614136,0.0,2.9565434,0.8924854,0.0,0.0,0.0,5.97139,0.0,2.1194787,0.0,4.0544715,1.1903317,2.2354727,0.0,3.288044,2.1045475,3.4991431,0.0,9.540501,0.6070919,3.5225985,0.34968293,1.3792112
TCGA-A5-A0GD-01A-11R-A16W-07,1.9227607,1.8552479,0.0,5.348233,8.018505,0.0,0.61263955,0.9747599,0.0,0.0,5.337857,5.6770034,0.0,0.65523124,0.01720509,2.5384865,0.0,1.0161208,1.5023115,10.005531,1.2348905,2.5986023,0.0,0.0,0.96259916,3.5711775,0.0,6.598371,1.0400858,0.0,1.0357014,1.8696198
TCGA-D1-A16Y-01A-31R-A12I-07,2.5107918,1.1963049,7.4476643,8.480084,0.4274615,0.0,2.4731183,0.0,2.352745,0.0,0.0,8.375985,0.0,0.0,0.0,1.1046239,5.1394606,8.410232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.391466,5.825954,0.0,4.4765215,6.799324,0.0,1.2034638
