gene,variance,mad
MIR223HG,0.31655393356697614,0.22352766586500772
PLCG1-AS1,0.3165522873559902,0.2861698549779029
CCNY,0.316527842805392,0.35655368518990116
FBXO46,0.3164898360448655,0.33138747723014816
SF3B6,0.31648118273467024,0.344534276250001
GNPAT,0.31644310646977186,0.3343125249485617
MFSD11,0.3164394425754079,0.3315220419605369
AC068205.2,0.3163856222137538,0.3837672008477908
WASL-DT,0.3163721130022594,0.35258121011676646
ATAT1,0.31628635558754425,0.34602758887340723
CDK11A,0.31622257243521534,0.35882526317020447
FBRSL1,0.316142016117045,0.32262689789142485
USP40,0.31613444266140317,0.3145218704391315
SECISBP2,0.31611007312548195,0.3393808555396962
SFXN1,0.3160895226542437,0.3791474454987762
IPP,0.3160848625458935,0.3902498266490997
HNRNPA1L2,0.31603192242576283,0.3655308118237457
PELO,0.31599571422093403,0.3393554623078332
WARS2,0.31599369920847326,0.37454966872110695
KRT8P45,0.31596045868775957,0.32719426542070185
OAZ3,0.31594532621264015,0.3808110141287351
BTBD16,0.31589257280430605,0.30812396581610124
C12orf76,0.3158826207402604,0.37044588552158997
ZDHHC24,0.31583983919321124,0.3538597540675559
ARL17B,0.31583483432548526,0.40415176855729473
GACAT3,0.31581601317353825,0.1169563954937696
FBXO38,0.3158008499699249,0.3311211386077373
MYL12A,0.3156231058324525,0.3431304250604894
GPAA1P2,0.31558759212731363,0.3373081403867837
KLHL7-DT,0.3155744115615228,0.41096842452003146
FBXO10,0.3155624537651721,0.3258077660144707
USP3,0.31553547686973143,0.3588155818354606
TBC1D10A,0.31545838354404365,0.33968101026598285
AC025181.2,0.31543144945944157,0.32544115219470493
AP1S1,0.3154288939077408,0.3217929035014926
TSPAN14,0.315415265069286,0.35273584731083396
STAT5B,0.3153224895709187,0.31484951252961313
RBFADN,0.31530354959042783,0.3287929296162738
MTMR1,0.3151967054324052,0.32540887670950536
SNW1,0.31519149124304136,0.3314855724386021
PICK1,0.3151559004797403,0.3129609768535886
AC073857.1,0.3151471870983291,0.3745167677478305
ITPKC,0.31513727931602203,0.31366785496153327
RALGAPA1P1,0.3150909991998875,0.2051041422817143
DAD1,0.31499219064031336,0.30959990917104285
SLU7,0.31495653125810263,0.31984596399579157
PSME2P1,0.3149447117893838,0.35043217204069443
AKTIP,0.3149388932368388,0.33528282030608914
COX20,0.3148948063565169,0.35052394795853403
DPY30,0.31485384203447786,0.35977680801717593
CENPB,0.31475049603058153,0.3197236602233522
SERBP1,0.31474253304640754,0.3532756691275072
ANAPC16,0.31459464770723183,0.3374499444422092
RPS27A,0.3145833421328374,0.3434299868477808
KCTD5,0.31455970870691086,0.293208949711528
IRF2-DT,0.3145001469233765,0.3561756968290255
PPM1F,0.3144944147842827,0.3015279897737724
RPL35P5,0.31446426865755456,0.3034828186836198
AC022916.1,0.3144393605129675,0.3887356283818828
AL451165.2,0.31443247111225814,0.3624641004461253
MRTO4,0.31441199759992244,0.3459445979059588
DHX32,0.3143443994238206,0.30603264337158453
BRI3,0.31426150195139335,0.33490395725788336
PLRG1,0.3142369973448306,0.33512409319231296
ALG5,0.314232352015062,0.3437404427149007
COG1,0.31421801585971404,0.32998083098957753
ING2,0.3141606644375341,0.3675940219662466
AC114811.2,0.31415557960451,0.1251443344960777
ZNF485,0.3141026474244845,0.3833086049928489
FTH1P16,0.31409681770493364,0.3122866807342719
EFCAB11,0.31408631359324685,0.35514821545302677
DRAM2,0.31408233381767336,0.3415272791983268
ABL2,0.31406071105070477,0.3210808134823102
GABPB1,0.3140380104691736,0.30460822805496157
POGLUT1,0.3140118717676937,0.3680109815884087
KRBA1,0.31397813537178315,0.3311170009452207
RABGAP1,0.3139715706460594,0.3457423479318047
ELK1,0.3139455597068281,0.347666960314041
AC017104.1,0.31391933512797804,0.3458790282042852
LSM14B,0.31389768370441357,0.33924519105664874
TTLL2,0.3138431518489108,0.2719867238090106
NDUFAF1,0.3138410058774506,0.32857026262412825
AC103760.1,0.31376785807835034,0.3095427366454386
CHRNA10,0.3137643347237735,0.3738220101563332
LINC00896,0.313759174681856,0.3096682951509333
WDR1,0.3137418496337431,0.3436299352859358
NRSN2-AS1,0.3136813078902788,0.34865098284242935
AC090198.1,0.3136126111136253,0.3192291055832732
SERHL2,0.3136012378892475,0.31661851262452423
SFI1,0.31359233570159717,0.36829488708287084
SUMO3,0.31352719088464315,0.321039676541643
DNM1P35,0.31351780820510544,0.2628176780802325
DLST,0.3134444078045722,0.3408532324488256
SV2B,0.31343157448423103,0.17023820748813281
KIF1C,0.3134181416172615,0.33481253469868744
DUS4L,0.31341810543510823,0.3263902019703382
AP4S1,0.3133932394721355,0.3154651599308469
TMEM128,0.3133667906623112,0.30183391407837235
SIPA1L1,0.3133253170219671,0.31997713589575216
FPR2,0.3132410296666118,0.2047126428789739
ZNF557,0.31316290387015167,0.34261971235296684
EHMT1,0.3131517858641538,0.3242300943669072
PPP4C,0.31313948511289214,0.2857531088238048
SENP3,0.3131391152763462,0.34053093631415665
ZNF561-AS1,0.31313072489988175,0.33674399240766517
HNRNPLL,0.3131111021560612,0.33708660929357936
TMEM116,0.31302463793231006,0.36454487672540115
RPA2,0.31296559126827794,0.3313017082473335
AF131215.7,0.31294427069962716,0.0981682459862701
ETV2,0.3129116038612996,0.3475319075122181
ORC3,0.3128806505193618,0.3314688959912653
SF3B1,0.3128638840466386,0.31378645720133846
LRRC1,0.31286312000319483,0.3334951752567372
ZNF845,0.3128278854576813,0.363090949676633
DPH2,0.312823655141512,0.3462941010308782
AP4B1,0.31280838751505075,0.37454196501581993
HPS1,0.3127865773202346,0.3638522750239259
GTF2F1,0.31278419830742044,0.3095274297521371
AL136126.1,0.3127636386999442,0.3025984414156012
C19orf54,0.312752743412572,0.33743523138591147
MYRFL,0.3127469907139993,0.2788120125578244
LIN52,0.3126783391509144,0.33211405788709936
ROCK1P1,0.3125865649165406,0.3573620523141745
MSL2,0.31249963883579496,0.3264012580223872
AMZ2,0.3124071115802861,0.28761983315202055
AL606970.1,0.31239677885332606,0.28925924215790355
SLC9A6,0.31233131184629437,0.3368804001887682
AC112484.1,0.3123234164610478,0.3420280320087432
CPSF6,0.312278813601275,0.2986745130694537
TBC1D17,0.3122664367105366,0.3361825627087063
NACA,0.31226080679959645,0.33683919079525637
TTC17,0.3122439018884314,0.33414020734600847
MLEC,0.31224372120187266,0.37174544315049296
RPL24P8,0.312223037917919,0.3160417533507274
UXT,0.31221985516330925,0.3491414507479842
LZTS2,0.31221816627581195,0.3174152788146136
ZNF876P,0.3122142833998748,0.33721037009304966
GUF1,0.31219592722910566,0.33143467912496405
MSS51,0.31215870958308295,0.3662412133448929
AAMP,0.3121395017065843,0.2929160476636463
RAD51B,0.312137502056791,0.3497911113778742
COPS3,0.3121138627771846,0.3434543771955507
INPPL1,0.3120815872063139,0.3373529725179907
LINC02767,0.31206906408544755,0.3191205571701161
AC079145.1,0.31205593030973533,0.3679549237691474
MRPL21,0.31205210507387277,0.3121071174853549
ERMARD,0.3120496478461604,0.3464631288791695
AP000350.6,0.312017440868782,0.3491319358690484
RBM39,0.3120065653821204,0.34210106615135505
DIAPH1,0.3120022342947593,0.3877860229689549
CSNK1G2,0.3119829430529218,0.35477020320443575
KLHDC10,0.31190519773138037,0.3112260364372519
GOT2,0.311890275297905,0.33380387391495336
RAB43,0.3118841032419028,0.369718849031458
PFDN5,0.31185870083506617,0.3481229202648626
VPS45,0.3118026188803366,0.3413238780862651
PPP1R21,0.3117576219316095,0.34686125588487826
MRPS28,0.31175702857632664,0.3451311807583637
UBE3D,0.31174433379989924,0.3447494720932731
SNUPN,0.31172003571589696,0.38820876404645865
PGRMC2,0.3116990866883601,0.31681239969942254
GRPR,0.3116601935749746,0.2564547478144966
RAB10,0.31165995350914477,0.32641318927125695
LINC02387,0.3116203907614025,0.31192360442482225
MYH7,0.3116155898348309,0.1322428206193884
CCDC32,0.31158123239008007,0.3510363424911982
GATD1,0.3115044901776514,0.3293025731957968
TRIM56,0.31150002562643136,0.38520057967424304
EMBP1,0.31143016444239036,0.30602938958588255
SPAG7,0.3112972755128294,0.323832787115486
GOLGA2P7,0.31129117480047724,0.3941253102843638
BRD8,0.31126183907392496,0.31548889760801124
DYNLL2,0.31123134894787635,0.3439037797252089
SNAPC4,0.3111951959233617,0.3198605864684012
AC005229.4,0.3111805963077126,0.34812504649459863
AC008610.1,0.31117393385935616,0.31296122199294296
AC005670.3,0.31116519755903826,0.32683957318741275
R3HDM1,0.31114506277156667,0.3739789022389708
ATXN10,0.31109722054175015,0.35853076639469084
SNX14,0.3110932724861623,0.32810367222146386
PTPA,0.31099328905623147,0.3149998865458272
AL356488.3,0.31094186476929725,0.34399833039359384
ASB1,0.31094020737720485,0.38575205586832517
HNRNPUL1,0.31092931650972844,0.31487232386748154
PSMD8,0.31086704141683164,0.2865408761685071
DENND1A,0.3108519535560215,0.3459641719532458
TRAF2,0.31082491171157456,0.33170242840879816
TLNRD1,0.31082366930742744,0.3229294475779998
PHF13,0.3107179455044613,0.348467224227095
ZNF830,0.3107032040473472,0.36800429422690506
MRS2,0.310529463460014,0.33037439809841107
AC006511.3,0.31046747956313414,0.3514312988173116
H3C1,0.31046092940750747,0.1438375688623089
GLOD4,0.3104529098941322,0.34808292307109046
TEX22,0.31042141425201114,0.3365372183154388
RPL35P1,0.3104208426673401,0.1763398437743297
METTL16,0.3103499278754431,0.34516789808659354
SELENOS,0.3103313623016354,0.34064642784257426
ZNF527,0.31030900111334087,0.30699016295977266
MAPK8,0.31030241769716616,0.33179391916968815
EEF2KMT,0.3103016222532536,0.33764767338719404
BRD4,0.31029701772245,0.3565514219869117
AC010280.2,0.3102327725752646,0.194124490031523
CCT6P1,0.31014778218724176,0.35581450923227487
EML3,0.310129259616425,0.33605902844603364
LRRC8C-DT,0.31011914633182497,0.2807583101340158
XRCC6,0.3099989995269484,0.3554169839078378
FAM86C2P,0.30998132546600304,0.3650741711938861
AC020659.1,0.30998011575152745,0.2775624776999687
VPS35L,0.3099565325855941,0.32997808987749444
ALG8,0.309921376418789,0.2977846873059411
EIF3D,0.30989765068924197,0.3363649653591718
MNT,0.3098550664634723,0.3490641348880885
AC092368.3,0.30984887832666874,0.3401071703079066
RNF149,0.3098346533509829,0.3361311619491225
ODF2,0.30982344308518633,0.3886158277946956
MPRIP,0.30979465183159294,0.33583416739164296
LIFR-AS1,0.30978820398401796,0.38942520807432657
AC022706.1,0.3097682626301511,0.2597476278686246
AC007485.2,0.30973278133922244,0.3500869232669759
XRCC5,0.3097317849428063,0.3316815088708083
EIF4BP3,0.3096977237840644,0.2733490226177228
NEPRO,0.30963962547365104,0.32237044601563714
OR2B6,0.30963660074737803,0.19857730479436103
AC008763.1,0.309451153682653,0.36085968837738414
AC010422.8,0.309439996126598,0.37540539253075234
HSBP1,0.30941332801489974,0.35749392920875334
AC007683.1,0.30939726647188365,0.37435709978457
PGS1,0.309368266260666,0.3042180257125766
CHMP1A,0.3093426627974843,0.3116710063003483
NKAPD1,0.30926938282322036,0.3302703879600699
MAN1B1,0.30926907460964614,0.2934179580783445
SLC2A1-AS1,0.3092316258757369,0.3297424980065483
COPS8,0.3092057011182273,0.3082195009639639
ATP6V0A1,0.30917079173587847,0.3613525761997112
MYCNOS,0.3091535562213658,0.30130601044001687
NDUFS2,0.3091340122324979,0.35792551876348533
MRRF,0.3090678227020351,0.333697760331634
PKMP1,0.30906512694788674,0.32173069945574084
ANAPC2,0.3090286528229966,0.3308040933875107
TRIM65,0.30902348249042766,0.3391198652550935
KIAA0586,0.30900934437840133,0.3384121848788424
TNFRSF13B,0.3089931733765041,0.1597039568860518
NIF3L1,0.30898671252396803,0.3298891144625564
PSMD11,0.3088900792121153,0.3589804102505285
SRP14,0.30885844891472125,0.34739383919735367
TRIM35,0.3088564418378194,0.38152519839090626
LINC02688,0.30876624220679894,0.2063381805010877
SCAMP1-AS1,0.3087626788326778,0.3720221184997561
DDX20,0.30875268040597337,0.3488535536929671
RPS6P25,0.3087492201050673,0.3504997062462405
TUBGCP3,0.30874120837924857,0.3828822018849989
GDE1,0.30872642770680586,0.35627511111327337
ZNHIT6,0.30869249863987813,0.35018384931127944
DNAJC27-AS1,0.3086922921557965,0.3797109444412121
AC009065.8,0.30869183077995677,0.3642866504514235
BYSL,0.3086849298395593,0.33066962644233033
AC011815.1,0.30864382920033145,0.32118626326272204
PNPLA5,0.3086387141273847,0.1529913113335574
SNRPC,0.3085618897105237,0.33830295285155376
POLR1E,0.30850607364489285,0.3504577775141495
VDAC3,0.30850271451044653,0.3405524117484493
SEC22C,0.30849397118145067,0.3478786009850863
RPL17P36,0.308488671127907,0.3093414385858627
CENPBD1P1,0.30846081956942273,0.31198535484621726
PPP1R37,0.30844582047362934,0.33514872327643097
AL008729.1,0.30843091077728985,0.34996378046530374
AC092802.1,0.3084209733720681,0.24946644924739048
ERCC1,0.30841137003520264,0.31267045542609395
AC004947.2,0.30827229985965426,0.23296719193969553
TMEM71,0.30818717151796005,0.3193865401016892
B4GALT2,0.30817340106412655,0.34488060520621033
ATP6AP1,0.308146460599362,0.32690656818973984
ACTR3B,0.3080613839522597,0.36068456236683044
TTLL4,0.30803420392839104,0.33842096445913494
CCDC87,0.30802448115349074,0.31861161122588955
NCBP3,0.3080213321798979,0.33752302858395034
SUDS3,0.3080171224830626,0.3109091817794001
USP3-AS1,0.30794808130938006,0.2297909770761839
RBBP5,0.3079377192699093,0.34410835066839596
NONO,0.3079374992754997,0.3288376726349522
WDR37,0.3078266298385913,0.3135080535622601
SLC39A13,0.307809818927028,0.2997769339996914
AC010642.2,0.30776270921233234,0.38414031590105324
LINC01011,0.30772299570786893,0.38833244646326137
SLC10A3,0.30753921727419437,0.29195334047651134
TBCE,0.30751052045474253,0.3009250365892264
MEIS1-AS2,0.3074864994492948,0.3138307722771195
EFTUD2,0.3074590401718824,0.3409024945730952
CHCHD1,0.30744850400063145,0.33634543663217187
FXR2,0.3074415236540112,0.32322002847935316
MED10,0.3074298825496236,0.3196605326283617
LRRC52-AS1,0.3074092209705988,0.2326771887533386
C22orf39,0.307299347388511,0.33616858117707693
GRK2,0.3072993265385974,0.32431877148596655
AL132857.1,0.30723026539664866,0.1513751563791776
PGAP2,0.3071986754603722,0.3325436659386627
TTC28-AS1,0.30713714143192483,0.3509572466550166
MRPS18B,0.30709231962492217,0.33103369375687475
LTA4H,0.30707261601927616,0.36751815831586576
TMEM74B,0.307061210525596,0.285941611998604
TCF24,0.30700478129698905,0.28434178922475845
UBXN6,0.3069019238184335,0.3153726058508832
CYP21A1P,0.30686403103475046,0.23508820684751688
MCUR1,0.3068453856185633,0.33162482911909663
TAF1A-AS1,0.306795654888615,0.36579760672749595
AQP11,0.3067733836095985,0.31977947148122854
STAU2-AS1,0.30671507823435823,0.2661311328720095
MOCS3,0.30670966990650605,0.3238792150397445
IL31RA,0.30670573636318216,0.20200122441617652
RPL37AP1,0.30670177656753134,0.3867937409692244
PKD1P4,0.30669673126900493,0.3704978745589863
CA3-AS1,0.3066808864111277,0.3006993242935022
NR1H2,0.3066440727564193,0.29734374631010585
TMED9,0.30655387315770466,0.3410553618319838
CSTF2,0.3065379791781271,0.33544741819796364
ERP44,0.30652664106219374,0.31869927469453785
CATSPERE,0.30651259014932825,0.34594577875575583
USP10,0.3064246072771321,0.36437038696569424
AL139082.1,0.3064235434104325,0.24905820895587752
UROD,0.3064103549179679,0.301128064318684
KCNE5,0.3063758521572078,0.1500551509219195
SLC25A51,0.3062663791374682,0.3546632675744483
LINC01460,0.30626351594210993,0.1628135764453019
SHQ1,0.306209388060062,0.30839826074849874
PPP1CA,0.3061824696337441,0.281974805540945
ZNF77,0.30613099149294704,0.32207271395293713
RPL26L1,0.3061228449788694,0.3206274335255541
NKX2-8,0.30610234119540924,0.1361455353602621
UBE2H,0.3061011947159058,0.3166429462603455
EXOC1,0.30609189301609374,0.28075922207859527
PRR14,0.30605494030275676,0.30064164992557707
WDR5,0.3060481240918225,0.36081725533494247
DDX27,0.30603821880644644,0.32858769412926137
PLA2G15,0.30600302103208005,0.3391636000528253
VPS41,0.30591279083383593,0.3528435074295615
CASTOR1,0.3058982685502574,0.3911820516561958
AC073257.2,0.3058683492443126,0.3083278292658507
GTF2H1,0.30585735628928334,0.33869619461188005
RPL37P23,0.30574757601316155,0.37488274935634924
LINC00324,0.305735743184505,0.3795111617569469
TCF20,0.30573472060304974,0.3097788138639128
ZDHHC6,0.3056849997421215,0.3336564877074446
TIAF1,0.30566908758969297,0.34058870677173037
PPIL2,0.30566334772692233,0.2955627639495546
ASB16-AS1,0.30566015770047517,0.36808451216039995
LINC00578,0.3056381845967948,0.26327715500966925
CCT3,0.3055876581292098,0.35265868380606946
CRTAP,0.30558569967356874,0.3451043999473056
AC010976.1,0.3055493849653852,0.27171576015354815
LINC01572,0.30554253242153634,0.2914783365342124
CYTH2,0.30547110327603333,0.3478439226063683
CEP250,0.30547005323105825,0.3999130446485486
GTF2H2C,0.3054197072684428,0.3675718957727656
LINC01106,0.30539323527310236,0.35022431324846814
TIMP4,0.305349317050447,0.1653611800432479
MTIF2,0.3052900415718144,0.32022759066825746
ANP32A,0.3052773410040634,0.3760447016549122
LANCL3,0.30525901494154906,0.297381349751622
HDDC3,0.3051588359716725,0.355283911355631
ZBTB22,0.30513300608171656,0.35589242564684476
CHRM4,0.3050841792787309,0.20213204622260228
AL669831.1,0.30507813270511724,0.3778444109631409
RPL13P2,0.30503112907551444,0.38398871585860594
CARHSP1,0.3049771062452054,0.35022184563365855
DMWD,0.3049764088348233,0.3070227894781281
BCCIP,0.30496192201171535,0.32360033896418283
WDR41,0.30495740439647107,0.3568913665751303
RAD51D,0.3049521324126845,0.37474532295679763
RNF214,0.3049318775887958,0.31474853633713096
USB1,0.30490402381019166,0.3298937223397287
AKIP1,0.3048438565848253,0.33494428601478576
MLLT1,0.3048105255139003,0.29845880912639533
LGALS12,0.3048055225290698,0.1801163206026153
SIK2,0.3047421751653818,0.3476274510604336
RRP12,0.30472272331345795,0.3631614801926508
NANP,0.30468770507002285,0.33753763545178606
UCP3,0.304629770739964,0.3525605102817564
PPP1R26,0.30462238023271637,0.33584513651908665
ZNF155,0.3045841446891881,0.3600796611895756
PET117,0.30457907980610666,0.4063154898374308
FZR1,0.30457453020573394,0.31832940593399517
IGFLR1,0.304558831534403,0.32043035288290045
WFIKKN2,0.3044824432063397,0.149359894292435
C10orf88,0.3044552297332363,0.3260076413566879
EP400,0.30441296600044565,0.34418527187983905
BCL2L10,0.30438318214913646,0.36282634593509355
TPRG1L,0.3043821219428874,0.3495801757921493
TMIGD3,0.3043726356985414,0.3218188913070283
AC004803.1,0.3043691624068364,0.36607396731973396
GTF3A,0.3043637165688294,0.33979896372404816
SLC35F6,0.3043512361778721,0.3630104989441634
EEF1DP1,0.30430772207802,0.3650226938369393
LEPROTL1,0.3042062270848564,0.32087967836220965
YARS2,0.3042005293860816,0.335273366141041
AC048341.2,0.30413051501251,0.3806780212155403
EXOC2,0.3041178765928754,0.35167356900539026
NPRL2,0.3041029985591716,0.3263846437506812
ARMC10,0.3040930045661664,0.32680456530319635
ATF7,0.30399544105085335,0.3466914574168678
CSNK1E,0.30398943581718313,0.34050422955593085
ATPAF2,0.30395846524516634,0.32404706135401806
GPKOW,0.3039197763698649,0.3130126213226898
FUS,0.30391459578919666,0.3309058602209305
ST20,0.30388987401534323,0.3376566373578629
BICD2,0.30385599112556844,0.3556165895157797
CASS4,0.30383784824817545,0.32850668105621245
NAA20,0.30381889959688635,0.2910131155044198
UTP14A,0.3038076752015268,0.31837302966215475
GLUD1,0.30380432318075556,0.32061260605344355
LAMB2P1,0.30377840444462506,0.3455136701932867
AC074141.1,0.30374915036702244,0.35723001546273936
CPSF2,0.30373347177530446,0.37378054173304687
SNAPIN,0.3036643188499621,0.3440884221289844
PCDHA2,0.3036402066833022,0.2798573642896794
FOXRED1,0.3036030122577335,0.3383247205667992
TRBV20-1,0.30357470021054594,0.322432444487321
CHD2,0.3035191544873641,0.2787013892585444
CXorf21,0.30349356684804,0.3483271800186654
USP48,0.3034813851495617,0.3465048313631858
METTL15,0.30341400828290793,0.32608138625115535
SWSAP1,0.30340974145324734,0.34114213205956645
ERCC8,0.30334606363994054,0.3360269445895603
FAM76A,0.30332402219806587,0.33167967696371914
AGAP3,0.30332172475062963,0.3443583314465588
TADA2A,0.3032822260648589,0.3258944424053709
DESI1,0.3032667122381984,0.2982278170529513
RPAIN,0.30324246202702243,0.33738409340925113
SLC2A14,0.3031625659251414,0.23890523428889088
RNF32,0.3031426393248528,0.3532257083802415
AC097382.3,0.3031239641591232,0.39814333948744074
PLIN1,0.3031200304650344,0.2512219140691402
AC004130.2,0.3030956840453022,0.3637941205894404
TMX2,0.3030515023979645,0.3143189797694923
PSMC5,0.3029833734269361,0.3135332716244079
ACAA1,0.30298217921047105,0.3161778661402641
STYXL1,0.30296752030621604,0.35803278754538415
MMAA,0.3029354199127145,0.367270757361879
TFAP2A-AS2,0.3029184788979409,0.33875401671741434
DDX17,0.30287237403305584,0.3350358514533056
ERAS,0.30282138383490814,0.13156619297225808
FP565260.3,0.3028107836296188,0.34483865310206563
DNM1L,0.3027878276211267,0.30072726318081955
WAC,0.30278391412820665,0.35857662162014226
OSGEPL1,0.3027661286924114,0.3315239562664938
ARHGEF18,0.30271523875880857,0.3148606233230309
RSAD1,0.30271122258703376,0.32455422684519597
GMPPA,0.30270567331464143,0.3172839946401096
XKR5,0.30265436748427366,0.2970055172710262
LYRM4,0.30262155312935446,0.32571562358779627
C15orf61,0.30261162521564955,0.35877183083012776
PARS2,0.3025160340582449,0.334714903597908
LINC00863,0.30249403250087337,0.3220748647935856
EMG1,0.30248471826561196,0.31485985975464814
MAVS,0.3023954021913965,0.33944299331425043
MRFAP1,0.30237130214665164,0.3214237160438884
NELFE,0.302332341824609,0.3111248163615663
SOWAHD,0.3022893361437863,0.333058234881615
KDM4A-AS1,0.30228024545489385,0.3376992377721335
SLC25A14,0.30220316375324685,0.3606468553998936
GDPGP1,0.3021709230785457,0.37627851180358407
HPN-AS1,0.3021281418699521,0.3059743065290601
ZNF169,0.3020719616634147,0.34672757836379176
LINC02175,0.302067925310042,0.32271155756320025
AP000813.1,0.30206451308955246,0.3630749441707203
GNAI2,0.3020211544395797,0.29780172736290034
ZC3H14,0.30200080616023883,0.3228145707437342
ADSL,0.3018914325484235,0.3185484087334616
POLR3A,0.3017424640210865,0.3488214490579251
PMS2P3,0.3017282640140651,0.33028752372110626
ZNF740,0.3016070899119105,0.3504131343634347
ACP2,0.30156521958971627,0.32958267020222554
POLDIP3,0.30147950337005464,0.35123157197600374
AL031282.2,0.30144424681800114,0.3823970825673466
AC022415.1,0.30142333022289847,0.3481282773250378
CNTROB,0.30139609461007283,0.321282515233726
MAN1B1-DT,0.3013357275334595,0.35766162748107755
RAG1,0.30132135624081613,0.3327952060306265
LINC01191,0.301275334507214,0.13412993988353208
NDEL1,0.3012318702414586,0.3239422221236925
LETM1,0.30116732209104835,0.35050446583503714
ARCN1,0.30113068565775064,0.3353700871192
FUCA2,0.3010487865343424,0.3302560359724298
AMPD2,0.30104829856594123,0.3308966535238005
RPL34P18,0.300938748159777,0.3412128440319244
C2CD4D,0.30093846058935375,0.36807756392403035
FOXJ3,0.30089480198224744,0.3169491665879436
DAZAP2,0.300883583442015,0.3146566466696479
LDB1,0.3008427255834365,0.36031237413886874
SMARCB1,0.3007432545451789,0.3210322499664082
COQ10B,0.3006381004926194,0.32021607693748777
RITA1,0.3006305149165468,0.3185913375423306
HOXB-AS1,0.3006212034507603,0.37422247347540494
FDX1,0.30059702239371927,0.32316966904656663
CCNT2-AS1,0.30055118362239464,0.3552996124753194
PRR7-AS1,0.3005412407208098,0.30683645480499333
ZNF3,0.30053641868274134,0.35299492889089734
GLA,0.3005084639305299,0.33160360482605533
AC010487.1,0.30047485779147115,0.33253704176557713
SLC5A4-AS1,0.3004642622989866,0.36082544671668926
AC022364.1,0.30046376305022104,0.3494370057811944
PTS,0.3004131412106424,0.3266464665951645
FAM72B,0.300386784930315,0.38207266124375194
PSMC4,0.30023292452631567,0.2724545798915239
BMS1P1,0.3001729543688872,0.32186300164855186
NELFA,0.30015623674894093,0.25275674639549095
YWHAH,0.30012128016494766,0.32265541722733904
AC008966.1,0.30011355754574737,0.3789533262621585
TBC1D15,0.300058647801107,0.3405008619183203
CTDNEP1,0.300028519326997,0.30300712772485827
PSMD14,0.29999252262624826,0.3562597122395932
ITGAD,0.29995016703000876,0.23467940471345378
AC013394.1,0.29981296670322466,0.20251223663799703
AC243960.1,0.2997435108302032,0.251125221057208
ADIPOR1,0.2997034198064818,0.3366613926490363
BOD1,0.2996289535664095,0.38275088509677246
MAU2,0.29954048283259005,0.31406111076641974
MIER2,0.2995368465590869,0.31217746836262084
LINC01134,0.2995342656789105,0.2958636491620209
DSTNP2,0.29952530686605394,0.33916130733754013
KLHDC1,0.29952109582533465,0.37299755894055975
RING1,0.29950991217632894,0.3490563876023387
DGKZ,0.2995077671263458,0.3072203040074397
ZNF622,0.299476885978417,0.3022770069133873
AL355987.4,0.29947280168446816,0.2986312399007827
KCTD13,0.29942535766120526,0.30326153456682103
AC008555.6,0.2992727888006261,0.3454136238863228
NCOA6,0.2992681337958922,0.30579491878769094
VPS8,0.29921327085498206,0.32151034467172934
PEX12,0.29915821316620256,0.3359812190164755
NGDN,0.29907425703636376,0.35171647668970607
TXNL4A,0.29903492009415983,0.3043779900085388
NAPB,0.29901991516907456,0.37192321018557983
AC092910.3,0.29900690518041606,0.36929521123091624
VAPA,0.2989521011010806,0.29593517185147533
AC121338.2,0.29893841875370825,0.35188084218031834
PEX11B,0.298934006230107,0.35028462757200707
AC008771.1,0.2989226857881993,0.3729581318785611
ALG2,0.298909725719808,0.3734006294119876
IGSF22,0.2988070159507249,0.35564100094979145
ZNF252P-AS1,0.2987386656336908,0.3142775681047141
HOXB-AS4,0.29870742775944514,0.1774478925708304
C13orf46,0.2986814390517845,0.2115587470012138
ZFAND2B,0.2986162115574153,0.32403096532912024
FAM193A,0.29855478401,0.30833667605610326
AC010997.4,0.2985539843904426,0.3210060386845971
BUD13,0.2984884925927327,0.3474793676358212
RPP14,0.2984842160709308,0.3160820044442829
SNAI3,0.29845854542470973,0.3437927987026447
ANKRD13D,0.29845504018274116,0.35687495569089833
UBE2A,0.2984200585560492,0.29914425179764237
BTN2A1,0.29838643919889923,0.3323782811342735
RGS3,0.29835964875551674,0.3319315530472524
AC245297.1,0.29835413516067283,0.2377040226895011
THAP9,0.29834371765551043,0.3285692744542694
ARAP1,0.2983299802077459,0.33653038722682993
CD40LG,0.2982984136354784,0.3160257788108085
KLHDC4,0.29828764165177185,0.3503354491631807
PISD,0.2982642618887084,0.28479997950529423
PCDHB1,0.2982598109913627,0.2548262485805717
C19orf73,0.2982509761580114,0.3620651386943933
IKBKB,0.29822498873092557,0.3020816040415957
CIAPIN1,0.2982005950391118,0.30814582603516794
STN1,0.2981946321384027,0.3355175803552628
AC144652.1,0.298183306642493,0.3529360081194858
CCT8,0.29816499791087414,0.30844628316681
ARPC1B,0.29811975013871816,0.36444783295974026
AC005070.3,0.2981108335656075,0.24179797882189535
DEFB126,0.2980809046351506,0.0
OPRD1,0.298060243633744,0.2993886822718103
HEMK1,0.29802793334853156,0.35280366566574983
SCMH1,0.2980222861101786,0.31190395245085156
TSPAN17,0.29801086451221537,0.3468881233561616
LINC01002,0.29800827446354755,0.3625654777006384
CRNKL1,0.2980062914532046,0.32056581718652843
AL596442.2,0.2979634233778819,0.29808650093099237
BLOC1S3,0.297954908475479,0.31150355602917035
TENT4A,0.2979451379483269,0.3438547879699474
AC068580.4,0.29790577958430353,0.2028578827415622
